latitude,longitude
47.675835053,-122.318032252
47.66357398,-122.319551327
47.660532241,-122.313149002
47.676191863,-122.317368221
47.676145276,-122.311937121
47.676145276,-122.311937121
47.658488958,-122.319786353
47.658321742,-122.313785244
47.665787197,-122.287941701
47.665787197,-122.287941701
47.662180578,-122.313115708
47.66401157,-122.315250734
47.659054982,-122.313187754
47.671119445,-122.313602598
47.68213785,-122.302889216
47.660532241,-122.313149002
47.667784725,-122.281542885
47.664881602,-122.294438696
47.661288272,-122.316010689
47.657574536,-122.313226593
47.680744822,-122.263646937
47.67619809,-122.315664077
47.660532241,-122.313149002
47.675822135,-122.316510638
47.661257454,-122.3068867
47.674979444,-122.316510494
47.661315878,-122.320250373
47.676918864,-122.317378245
47.676197106,-122.263550268
47.676145276,-122.311937121
47.662165383,-122.305467498
47.664908688,-122.314211094
47.66634345,-122.296194262
47.661273174,-122.313707741
47.676522328,-122.313744783
47.661520277,-122.299865684
47.667107667,-122.317379058
47.676197106,-122.263550268
47.675822135,-122.316510638
47.662180578,-122.313115708
47.665660547,-122.311926819
47.677296356,-122.318739008
47.677599466,-122.290326179
47.666434627,-122.313048992
47.674979444,-122.316510494
47.672879785,-122.315657914
47.663996256,-122.313087958
47.666035675,-122.31953438
47.676918864,-122.317378245
47.662222032,-122.319560822
47.664881602,-122.294438696
47.652980638,-122.279765043
47.6579168,-122.316665189
47.665634759,-122.308315214
47.667841685,-122.317371763
47.664908688,-122.314211094
47.660386558,-122.319777301
47.66808863,-122.303049305
47.65831353,-122.313207456
47.655894192,-122.320853531
47.685776237,-122.313356668
47.661315878,-122.320250373
47.663996256,-122.313087958
47.662188311,-122.314261921
47.67118409,-122.269397187
47.66401157,-122.315250734
47.671746659,-122.317363518
47.663988228,-122.311951561
47.68576785,-122.291640628
47.679375686,-122.266184303
47.68016279,-122.316524636
47.660646715,-122.268928124
47.665634759,-122.308315214
47.668991547,-122.310748741
47.673036061,-122.317363466
47.662180578,-122.313115708
47.662161278,-122.309507571
47.667491533,-122.31303422
47.663290887,-122.299531316
47.663996256,-122.313087958
47.651301388,-122.309118318
47.681894278,-122.317464078
47.664912906,-122.314724414
47.675822135,-122.316510638
47.663996256,-122.313087958
47.663323359,-122.298411149
47.664938446,-122.317402366
47.659054982,-122.313187754
47.662154279,-122.307231574
47.661319494,-122.320728723
47.663057064,-122.308354097
47.661888297,-122.30090616
47.663996256,-122.313087958
47.66899712,-122.314156682
47.671671685,-122.279488992
47.66306631,-122.310256188
47.657574536,-122.313226593
47.662180578,-122.313115708
47.659054982,-122.313187754
47.665684207,-122.316324686
47.664406286,-122.300911625
47.660532241,-122.313149002
47.660386558,-122.319777301
47.692556433,-122.305607606
47.674315805,-122.277149092
47.661888297,-122.30090616
47.695987939,-122.289227865
47.692697683,-122.270821309
47.661562506,-122.320726225
47.667222736,-122.305504719
47.680302602,-122.271647593
47.681572774,-122.282263108
47.673745803,-122.317363354
47.657817951,-122.321886734
47.666020177,-122.301562494
47.659096234,-122.316636308
47.677647874,-122.317388291
47.662154279,-122.307231574
47.658421213,-122.285330755
47.67123342,-122.286886733
47.659837617,-122.316615477
47.661262805,-122.28599116
47.66253339,-122.304126371
47.676918864,-122.317378245
47.670214312,-122.313028645
47.661312714,-122.319567716
47.658487028,-122.318791568
47.676197106,-122.263550268
47.674979444,-122.316510494
47.65758841,-122.314382775
47.676697997,-122.302764218
47.668519524,-122.296201226
47.662180578,-122.313115708
47.665684207,-122.316324686
47.667504097,-122.31520454
47.662154279,-122.307231574
47.662222032,-122.319560822
47.675835053,-122.318032252
47.671987394,-122.275180875
47.682140146,-122.291528993
47.663995408,-122.305447814
47.675798772,-122.313740032
47.666434627,-122.313048992
47.663323359,-122.298411149
47.664019724,-122.316346536
47.663996256,-122.313087958
47.670048391,-122.308937424
47.677590827,-122.27625659
47.667848883,-122.318406513
47.665668255,-122.313062373
47.660386558,-122.319777301
47.662165383,-122.305467498
47.686674814,-122.299622244
47.663054432,-122.307786088
47.663996256,-122.313087958
47.661888297,-122.30090616
47.671468247,-122.311900594
47.658490917,-122.320841557
47.65982969,-122.316048919
47.664932509,-122.316869158
47.678890739,-122.262228092
47.683048559,-122.290478971
47.669416286,-122.29020289
47.683048132,-122.295326457
47.663996256,-122.313087958
47.663996256,-122.313087958
47.663996256,-122.313087958
47.663996256,-122.313087958
47.662180578,-122.313115708
47.674979444,-122.316510494
47.67415689,-122.316510577
47.659859813,-122.275340703
47.674879591,-122.297483271
47.693093051,-122.289300394
47.663988228,-122.311951561
47.662165383,-122.305467498
47.691648302,-122.304168252
47.659054982,-122.313187754
47.664908688,-122.314211094
47.660532241,-122.313149002
47.662154279,-122.307231574
47.661785443,-122.299522906
47.661143638,-122.288711634
47.679433523,-122.313809505
47.676918864,-122.317378245
47.686676634,-122.312155472
47.678376855,-122.317398347
47.662180578,-122.313115708
47.663988228,-122.311951561
47.675822135,-122.316510638
47.665334144,-122.300710977
47.662158433,-122.308367812
47.663955559,-122.307204507
47.676698714,-122.303835678
47.665791739,-122.272096511
47.665791739,-122.272096511
47.673062587,-122.288019779
47.675809441,-122.315003449
47.690290131,-122.304941053
47.676145276,-122.311937121
47.664901525,-122.313074353
47.671823371,-122.277164188
47.671746659,-122.317363518
47.659458325,-122.318788202
47.674979444,-122.316510494
47.657520467,-122.32188222
47.679821093,-122.317420752
47.683952881,-122.290508433
47.662158367,-122.309703371
47.663995408,-122.305447814
47.67577571,-122.303277599
47.676197106,-122.263550268
47.661295327,-122.31710855
47.664938446,-122.317402366
47.68576785,-122.291640628
47.68212423,-122.263666801
47.663995408,-122.305447814
47.665668255,-122.313062373
47.660572691,-122.275342084
47.676918864,-122.317378245
47.676566653,-122.318739344
47.66567595,-122.314198338
47.679369548,-122.264630853
47.662180578,-122.313115708
47.669046647,-122.303847834
47.664004059,-122.314224057
47.672147777,-122.284192242
47.661315878,-122.320250373
47.673063545,-122.293254732
47.668569647,-122.316288243
47.661562506,-122.320726225
47.675822135,-122.316510638
47.682124016,-122.274362876
47.676197106,-122.263550268
47.66721613,-122.306492236
47.659054982,-122.313187754
47.662800671,-122.299855402
47.661888297,-122.30090616
47.660386558,-122.319777301
47.676918864,-122.317378245
47.66401157,-122.315250734
47.663996256,-122.313087958
47.668745476,-122.261327559
47.662180578,-122.313115708
47.665668255,-122.313062373
47.664004059,-122.314224057
47.660542277,-122.289690461
47.690193185,-122.287786809
47.683048132,-122.295326457
47.661273174,-122.313707741
47.666349091,-122.278394329
47.676918864,-122.317378245
47.683047246,-122.302373668
47.676197106,-122.263550268
47.661270413,-122.313129284
47.661888297,-122.30090616
47.665787197,-122.287941701
47.667860581,-122.297070473
47.662180578,-122.313115708
47.675798772,-122.313740032
47.659096234,-122.316636308
47.676197106,-122.263550268
47.663995408,-122.305447814
47.660532241,-122.313149002
47.678890739,-122.262228092
47.687566213,-122.296018191
47.660532241,-122.313149002
47.662222032,-122.319560822
47.68576785,-122.291640628
47.67759558,-122.311430983
47.693459184,-122.290631325
47.662154279,-122.307231574
47.667114548,-122.296198785
47.665684207,-122.316324686
47.663104476,-122.315263721
47.662188311,-122.314261921
47.668569647,-122.316288243
47.69020213,-122.29071209
47.6579168,-122.316665189
47.6579168,-122.316665189
47.662550201,-122.294113026
47.685767996,-122.29056802
47.663996256,-122.313087958
47.659096234,-122.316636308
47.670328003,-122.283501604
47.687307237,-122.284212705
47.667464279,-122.307150271
47.658308153,-122.312639209
47.659096234,-122.316636308
47.669046647,-122.303847834
47.657817951,-122.321886734
47.667491533,-122.31303422
47.683978484,-122.314241436
47.679821093,-122.317420752
47.670057802,-122.318731295
47.670595998,-122.316286576
47.667990041,-122.284818033
47.667491913,-122.313034058
47.667002044,-122.304404336
47.666779295,-122.30341346
47.679489112,-122.319355482
47.666083718,-122.303428174
47.675798772,-122.313740032
47.663979815,-122.310815868
47.677627973,-122.308216036
47.675852677,-122.320052557
47.671115245,-122.317262097
47.663995408,-122.305447814
47.667491533,-122.31303422
47.660386558,-122.319777301
47.680318499,-122.301763398
47.678492279,-122.274279301
47.676197106,-122.263550268
47.664369423,-122.300911851
47.663323359,-122.298411149
47.66854101,-122.309414959
47.663990793,-122.274704677
47.659068796,-122.314343862
47.689302098,-122.284327238
47.674568098,-122.317363245
47.67581396,-122.315658621
47.67577863,-122.295903423
47.663996256,-122.313087958
47.689671646,-122.269447734
47.663996256,-122.313087958
47.661319494,-122.320728723
47.677296356,-122.318739008
47.665673476,-122.304533579
47.662531367,-122.290974915
47.674884111,-122.290263799
47.659461489,-122.320309341
47.670057802,-122.318731295
47.663988228,-122.311951561
47.6579168,-122.316665189
47.675822135,-122.316510638
47.659459278,-122.319284305
47.662550201,-122.294113026
47.660532241,-122.313149002
47.681696525,-122.26899707
47.656706241,-122.32085015
47.669715855,-122.317363728
47.682279408,-122.267998787
47.689368055,-122.309521783
47.655353904,-122.313285543
47.675798772,-122.313740032
47.661308848,-122.319172556
47.658488958,-122.319786353
47.66253339,-122.304126371
47.662180578,-122.313115708
47.682140146,-122.291528993
47.666434627,-122.313048992
47.661793166,-122.298867077
47.665668255,-122.313062373
47.669046647,-122.303847834
47.666309733,-122.320693643
47.683953064,-122.291584211
47.660578746,-122.317722681
47.658487028,-122.318791568
47.68929838,-122.28331686
47.69029952,-122.306285081
47.664582314,-122.283154853
47.663117487,-122.317423438
47.676197106,-122.263550268
47.664901525,-122.313074353
47.667122538,-122.30061024
47.662158433,-122.308367812
47.663969541,-122.30948928
47.651674384,-122.314146906
47.658488958,-122.319786353
47.663996256,-122.313087958
47.674979444,-122.316510494
47.694749166,-122.291972977
47.66759792,-122.290185356
47.678481804,-122.270278138
47.660532241,-122.313149002
47.663996256,-122.313087958
47.660382214,-122.318782355
47.666723858,-122.284805907
47.666779295,-122.30341346
47.667476948,-122.309633133
47.675782515,-122.291390655
47.685770558,-122.311059083
47.67669704,-122.301693868
47.666449768,-122.30553183
47.675780034,-122.3081786
47.663091477,-122.313099947
47.656483858,-122.279389194
47.674720257,-122.264462566
47.667990041,-122.284818033
47.676691473,-122.290299186
47.674588195,-122.270305194
47.663995408,-122.305447814
47.667100037,-122.302675931
47.666028808,-122.318426094
47.682926756,-122.264493914
47.662168194,-122.310843379
47.676581592,-122.315668337
47.667491533,-122.31303422
47.661888297,-122.30090616
47.68032604,-122.30987922
47.689368055,-122.309521783
47.662192239,-122.27835045
47.659367109,-122.272969589
47.662180578,-122.313115708
47.665668255,-122.313062373
47.659068796,-122.314343862
47.662180578,-122.313115708
47.675773823,-122.3011629
47.664004059,-122.314224057
47.667784725,-122.281542885
47.660382214,-122.318782355
47.665556575,-122.296153281
47.679369548,-122.264630853
47.66749967,-122.314168865
47.667002044,-122.304404336
47.663996256,-122.313087958
47.676918864,-122.317378245
47.663967129,-122.309679006
47.664912906,-122.314724414
47.671501781,-122.320559896
47.669422872,-122.295062348
47.665660547,-122.311926819
47.663091477,-122.313099947
47.662180578,-122.313115708
47.662180578,-122.313115708
47.681229443,-122.305148341
47.659054982,-122.313187754
47.663996256,-122.313087958
47.673036061,-122.317363466
47.665556575,-122.296153281
47.671468247,-122.311900594
47.663996256,-122.313087958
47.682140147,-122.290453263
47.663996256,-122.313087958
47.659458325,-122.318788202
47.676145276,-122.311937121
47.661277312,-122.314286231
47.651301388,-122.309118318
47.695711304,-122.300141514
47.681868287,-122.298576073
47.667122538,-122.30061024
47.663104476,-122.315263721
47.663996256,-122.313087958
47.665652044,-122.310789994
47.697045012,-122.290544117
47.667484138,-122.311898777
47.673064569,-122.292199256
47.674979444,-122.316510494
47.667127577,-122.320687906
47.664693715,-122.29561865
47.67274446,-122.314255804
47.657817951,-122.321886734
47.684861751,-122.296924539
47.661295327,-122.31710855
47.696562148,-122.291911949
47.675784374,-122.288493391
47.662180578,-122.313115708
47.662180578,-122.313115708
47.670595998,-122.316286576
47.683092368,-122.315856805
47.660532241,-122.313149002
47.683953064,-122.291584211
47.662158433,-122.308367812
47.661888297,-122.30090616
47.682140146,-122.291528993
47.674979444,-122.316510494
47.66941408,-122.304670696
47.682525045,-122.263683184
47.66401157,-122.315250734
47.678500921,-122.300641238
47.675782515,-122.291390655
47.687179013,-122.30122229
47.676197106,-122.263550268
47.65904219,-122.269333856
47.678515219,-122.302796999
47.667602016,-122.28796082
47.664159009,-122.292368505
47.675780698,-122.30871523
47.674568339,-122.314340463
47.667491533,-122.31303422
47.671506893,-122.315190715
47.662166527,-122.30652275
47.662158367,-122.309703371
47.674979444,-122.316510494
47.661312714,-122.319567716
47.663995408,-122.305447814
47.675775503,-122.303814782
47.658490917,-122.320841557
47.663988228,-122.311951561
47.678890739,-122.262228092
47.6579168,-122.316665189
47.675782961,-122.311393793
47.660382214,-122.318782355
47.655858626,-122.31979734
47.66401157,-122.315250734
47.662180578,-122.313115708
47.656862576,-122.31556063
47.673065369,-122.291144053
47.680744822,-122.263646937
47.667863852,-122.320662637
47.664317364,-122.298224681
47.665234567,-122.285804982
47.663979815,-122.310815868
47.666685548,-122.290178559
47.667602016,-122.28796082
47.673065369,-122.291144053
47.655353904,-122.313285543
47.660386558,-122.319777301
47.67804045,-122.320078608
47.66567595,-122.314198338
47.689438362,-122.299428853
47.675852677,-122.320052557
47.665513655,-122.284794321
47.668259725,-122.299558734
47.663996256,-122.313087958
47.670214312,-122.313028645
47.661319494,-122.320728723
47.663323359,-122.298411149
47.676918864,-122.317378245
47.679410256,-122.303901395
47.683945311,-122.283119089
47.676918864,-122.317378245
47.661308848,-122.319172556
47.666434627,-122.313048992
47.66195509,-122.291507156
47.659054982,-122.313187754
47.662154279,-122.307231574
47.682926756,-122.264493914
47.655792586,-122.319303391
47.695611404,-122.285289985
47.661888297,-122.30090616
47.675780863,-122.30764342
47.665513655,-122.284794321
47.676197106,-122.263550268
47.676512148,-122.3125402
47.663781652,-122.291259694
47.675782961,-122.311393793
47.663123982,-122.318397765
47.668297135,-122.275797
47.683952615,-122.294796546
47.661257454,-122.3068867
47.663996256,-122.313087958
47.659054982,-122.313187754
47.660532241,-122.313149002
47.675275763,-122.311926291
47.662154279,-122.307231574
47.676197106,-122.263550268
47.667479229,-122.310762133
47.675282554,-122.302739019
47.662222032,-122.319560822
47.662550201,-122.294113026
47.692556433,-122.305607606
47.690245489,-122.298046877
47.667990041,-122.284818033
47.661598626,-122.29218492
47.660532241,-122.313149002
47.666434627,-122.313048992
47.656687915,-122.319793652
47.666028808,-122.318426094
47.6579168,-122.316665189
47.676686048,-122.285989034
47.664016585,-122.31954761
47.661562506,-122.320726225
47.692392929,-122.297397347
47.660532241,-122.313149002
47.684853733,-122.286843723
47.690276037,-122.302917884
47.667848883,-122.318406513
47.667484138,-122.311898777
47.6579168,-122.316665189
47.67274446,-122.314255804
47.654420233,-122.319078488
47.657520467,-122.32188222
47.662154279,-122.307231574
47.663781652,-122.291259694
47.661295327,-122.31710855
47.660532241,-122.313149002
47.676691473,-122.290299186
47.663323359,-122.298411149
47.66306631,-122.310256188
47.659054982,-122.313187754
47.662158367,-122.309703371
47.654988065,-122.276961978
47.663992557,-122.304127075
47.663962693,-122.308340727
47.661270413,-122.313129284
47.672147606,-122.289677583
47.66308425,-122.311967302
47.656827841,-122.318799193
47.665523343,-122.273179753
47.667491533,-122.31303422
47.68395321,-122.306709177
47.687886848,-122.311642275
47.657574536,-122.313226593
47.676197106,-122.263550268
47.661327522,-122.304911888
47.663996256,-122.313087958
47.657201764,-122.317810585
47.657201764,-122.317810585
47.668519539,-122.295920576
47.663996256,-122.313087958
47.662214248,-122.318408825
47.660532241,-122.313149002
47.675275763,-122.311926291
47.676145276,-122.311937121
47.662199412,-122.317451102
47.668537461,-122.310746322
47.66306631,-122.310256188
47.683952789,-122.292660536
47.657574536,-122.313226593
47.676145276,-122.311937121
47.664004059,-122.314224057
47.66401157,-122.315250734
47.672268298,-122.317364032
47.6579168,-122.316665189
47.678538184,-122.307698855
47.691648302,-122.304168252
47.667986735,-122.300085058
47.66795816,-122.279462352
47.663995408,-122.305447814
47.66749967,-122.314168865
47.68710271,-122.312764911
47.674979444,-122.316510494
47.663988228,-122.311951561
47.661306589,-122.318776077
47.674979444,-122.316510494
47.659054982,-122.313187754
47.664004059,-122.314224057
47.663996256,-122.313087958
47.663996256,-122.313087958
47.668520634,-122.296728817
47.668539165,-122.311882986
47.660382214,-122.318782355
47.668998876,-122.315190721
47.661306589,-122.318776077
47.69743858,-122.287902818
47.678502607,-122.277980978
47.665660547,-122.311926819
47.662187159,-122.275817857
47.668537461,-122.310746322
47.669046647,-122.303847834
47.690231351,-122.295531194
47.663996256,-122.313087958
47.659082659,-122.31550035
47.658410858,-122.27803421
47.674006062,-122.310808393
47.658308153,-122.312639209
47.661288272,-122.316010689
47.67167214,-122.282173539
47.663323359,-122.298411149
47.667491533,-122.31303422
47.665681327,-122.315228621
47.670757629,-122.28484818
47.676707944,-122.288958434
47.668976834,-122.317363693
47.678505867,-122.310913681
47.656687915,-122.319793652
47.659054982,-122.313187754
47.664004059,-122.314224057
47.695005209,-122.290592097
47.661888297,-122.30090616
47.679416091,-122.3103965
47.668460925,-122.303815182
47.661262805,-122.28599116
47.669416286,-122.29020289
47.658088515,-122.272951452
47.681554197,-122.317458697
47.685776237,-122.313356668
47.667491533,-122.31303422
47.662180578,-122.313115708
47.668511517,-122.290193205
47.668508346,-122.28347665
47.675809441,-122.315003449
47.685449767,-122.305394827
47.678746596,-122.316551779
47.657513382,-122.317803235
47.67619809,-122.315664077
47.656706241,-122.32085015
47.658766484,-122.273993877
47.679142382,-122.320052879
47.66352226,-122.3031507
47.662180578,-122.313115708
47.678533417,-122.306582871
47.675809441,-122.315003449
47.662154279,-122.307231574
47.664859888,-122.3071916
47.660532241,-122.313149002
47.665642904,-122.309464121
47.662154279,-122.307231574
47.671506737,-122.312656935
47.662158433,-122.308367812
47.663996256,-122.313087958
47.657602324,-122.315539251
47.662180578,-122.313115708
47.68156599,-122.318629888
47.656835087,-122.31324654
47.658308153,-122.312639209
47.662161278,-122.309507571
47.662181889,-122.27248312
47.667505407,-122.316300678
47.665779495,-122.290171391
47.665681327,-122.315228621
47.692108547,-122.305012762
47.676145276,-122.311937121
47.662154279,-122.307231574
47.681704641,-122.288398465
47.678012383,-122.317394087
47.678485464,-122.271611706
47.689345046,-122.296032979
47.68395423,-122.301857328
47.662063026,-122.28579773
47.690223119,-122.294217895
47.675830144,-122.317364248
47.657516868,-122.318797664
47.690231351,-122.295531194
47.669876188,-122.310755037
47.662556865,-122.304470471
47.690223119,-122.294217895
47.656706241,-122.32085015
47.663996256,-122.313087958
47.692108547,-122.305012762
47.662180578,-122.313115708
47.664891609,-122.311937535
47.693007274,-122.303462088
47.683046114,-122.311543458
47.683046114,-122.311543458
47.682146722,-122.306667598
47.661888297,-122.30090616
47.664019724,-122.316346536
47.679821093,-122.317420752
47.667841685,-122.317371763
47.678890739,-122.262228092
47.662550201,-122.294113026
47.664582314,-122.283154853
47.665668255,-122.313062373
47.66401157,-122.315250734
47.679753711,-122.275343342
47.662180578,-122.313115708
47.666990438,-122.264804857
47.663996256,-122.313087958
47.683978484,-122.314241436
47.661308848,-122.319172556
47.661562506,-122.320726225
47.668994673,-122.313020824
47.66749967,-122.314168865
47.66749967,-122.314168865
47.660382214,-122.318782355
47.675397222,-122.315657944
47.660524734,-122.288216021
47.670057802,-122.318731295
47.678538184,-122.307698855
47.675835053,-122.318032252
47.663988228,-122.311951561
47.69002544,-122.308580801
47.661562506,-122.320726225
47.667464279,-122.307150271
47.676553921,-122.317372737
47.667990041,-122.284818033
47.664004059,-122.314224057
47.690851397,-122.299816182
47.675781997,-122.31032203
47.683047219,-122.301296389
47.662180578,-122.313115708
47.667986735,-122.300085058
47.696175342,-122.30153431
47.663969541,-122.30948928
47.678515219,-122.302796999
47.66253339,-122.304126371
47.665668255,-122.313062373
47.663996256,-122.313087958
47.676145276,-122.311937121
47.663916965,-122.295614565
47.663996256,-122.313087958
47.678890739,-122.262228092
47.662180578,-122.313115708
47.670214312,-122.313028645
47.663979815,-122.310815868
47.665668255,-122.313062373
47.674979444,-122.316510494
47.660382214,-122.318782355
47.662180578,-122.313115708
47.66306631,-122.310256188
47.664004059,-122.314224057
47.663108787,-122.315810638
47.658490917,-122.320841557
47.663988228,-122.311951561
47.659457067,-122.318269294
47.662188311,-122.314261921
47.663074324,-122.310830524
47.663996256,-122.313087958
47.658488958,-122.319786353
47.667491533,-122.31303422
47.663955559,-122.307204507
47.660532241,-122.313149002
47.662180578,-122.313115708
47.661270413,-122.313129284
47.662063026,-122.28579773
47.662180578,-122.313115708
47.675775503,-122.303814782
47.671021567,-122.262149063
47.668788933,-122.280799856
47.655993829,-122.313846367
47.68395321,-122.306709177
47.657817951,-122.321886734
47.663996256,-122.313087958
47.661888297,-122.30090616
47.689770895,-122.290699665
47.657520278,-122.320847298
47.664317364,-122.298224681
47.660382214,-122.318782355
47.662180578,-122.313115708
47.666723858,-122.284805907
47.662180578,-122.313115708
47.662180578,-122.313115708
47.660382214,-122.318782355
47.663996256,-122.313087958
47.671196801,-122.283510614
47.667484138,-122.311898777
47.661277312,-122.314286231
47.690361295,-122.267521781
47.695711304,-122.300141514
47.694749166,-122.291972977
47.680716487,-122.300698222
47.676512148,-122.3125402
47.662180578,-122.313115708
47.678890739,-122.262228092
47.674283217,-122.308750737
47.662180578,-122.313115708
47.659054982,-122.313187754
47.662188311,-122.314261921
47.691636951,-122.286660424
47.661888297,-122.30090616
47.68652531,-122.305418452
47.662180578,-122.313115708
47.664908688,-122.314211094
47.666437298,-122.304374612
47.675275763,-122.311926291
47.692887263,-122.300489297
47.663996256,-122.313087958
47.664913874,-122.305561391
47.661258983,-122.307243739
47.664891609,-122.311937535
47.664891609,-122.311937535
47.663995408,-122.305447814
47.695456698,-122.290581311
47.661273174,-122.313707741
47.685750877,-122.282111876
47.663996256,-122.313087958
47.656060257,-122.277091178
47.657602324,-122.315539251
47.657520278,-122.320847298
47.656060257,-122.277091178
47.675283891,-122.305470213
47.676918864,-122.317378245
47.681720407,-122.267016982
47.663967129,-122.309679006
47.663323359,-122.298411149
47.673036061,-122.317363466
47.660382214,-122.318782355
47.663073271,-122.304964722
47.668538614,-122.308843377
47.658488958,-122.319786353
47.662199412,-122.317451102
47.660382214,-122.318782355
47.666402953,-122.308302916
47.667222736,-122.305504719
47.682927295,-122.263692967
47.682144053,-122.308844688
47.696600298,-122.297376911
47.676197106,-122.263550268
47.663073271,-122.304964722
47.697529086,-122.300165684
47.661295327,-122.31710855
47.655933312,-122.318803012
47.685750877,-122.282111876
47.662180578,-122.313115708
47.656827841,-122.318799193
47.667603084,-122.286848756
47.696709081,-122.289226247
47.663969541,-122.30948928
47.66401157,-122.315250734
47.666779295,-122.30341346
47.663996256,-122.313087958
47.691648302,-122.304168252
47.660507794,-122.287180581
47.681894278,-122.317464078
47.660386558,-122.319777301
47.66401157,-122.315250734
47.681894278,-122.317464078
47.665634759,-122.308315214
47.661888297,-122.30090616
47.665668255,-122.313062373
47.673407607,-122.269884651
47.665334144,-122.300710977
47.661315878,-122.320250373
47.661312714,-122.319567716
47.663091477,-122.313099947
47.669375511,-122.317362623
47.670762782,-122.318730146
47.66306631,-122.310256188
47.69002544,-122.308580801
47.66306631,-122.310256188
47.662180578,-122.313115708
47.679776639,-122.288243238
47.660532241,-122.313149002
47.662180578,-122.313115708
47.672054505,-122.273852464
47.661288272,-122.316010689
47.659054982,-122.313187754
47.686674814,-122.299622244
47.667464279,-122.307150271
47.667464279,-122.307150271
47.685767275,-122.293784165
47.663091477,-122.313099947
47.661888297,-122.30090616
47.672106232,-122.311903272
47.664912906,-122.314724414
47.664880641,-122.310238685
47.661270413,-122.313129284
47.67365626,-122.313124947
47.659794713,-122.313168448
47.659788298,-122.312600413
47.659782057,-122.312031664
47.675413334,-122.318702231
47.68395423,-122.301857328
47.661270413,-122.313129284
47.667222736,-122.305504719
47.667464279,-122.307150271
47.660532241,-122.313149002
47.667986735,-122.300085058
47.665686888,-122.317395594
47.671703046,-122.314947094
47.678890739,-122.262228092
47.667189595,-122.299553088
47.656835087,-122.31324654
47.682140147,-122.290453263
47.655670687,-122.313276531
47.676145276,-122.311937121
47.678034508,-122.313834131
47.659054982,-122.313187754
47.665684207,-122.316324686
47.664932509,-122.316869158
47.662188311,-122.314261921
47.676197106,-122.263550268
47.667841685,-122.317371763
47.682352457,-122.285116612
47.657574536,-122.313226593
47.6579168,-122.316665189
47.662180578,-122.313115708
47.673060787,-122.286907026
47.66920875,-122.26344296
47.68393649,-122.286285697
47.663565904,-122.318392641
47.675798772,-122.313740032
47.666035675,-122.31953438
47.668994673,-122.313020824
47.666266534,-122.300606942
47.682151117,-122.311692208
47.658490917,-122.320841557
47.656210526,-122.312694337
47.661888297,-122.30090616
47.662063026,-122.28579773
47.667986735,-122.300085058
47.664004059,-122.314224057
47.668991547,-122.310748741
47.671115658,-122.317363525
47.676641971,-122.320083257
47.662061773,-122.299180388
47.684362589,-122.274643953
47.681230522,-122.306056158
47.670348236,-122.297269614
47.662053029,-122.299864511
47.685683954,-122.268556727
47.669446693,-122.311888505
47.65758841,-122.314382775
47.682129867,-122.261008937
47.675843459,-122.319022078
47.661888297,-122.30090616
47.68394924,-122.310781123
47.663290887,-122.299531316
47.682140146,-122.291528993
47.669256678,-122.300622916
47.680105932,-122.275858293
47.657574536,-122.313226593
47.668353179,-122.305472366
47.665668255,-122.313062373
47.669256678,-122.300622916
47.664004059,-122.314224057
47.662165383,-122.305467498
47.672822369,-122.262158225
47.663996256,-122.313087958
47.66401157,-122.315250734
47.660382214,-122.318782355
47.687588162,-122.310020962
47.65758841,-122.314382775
47.660608629,-122.32078144
47.665684207,-122.316324686
47.685460796,-122.267179132
47.675280136,-122.307643036
47.660532241,-122.313149002
47.660532241,-122.313149002
47.661888297,-122.30090616
47.694302867,-122.293361014
47.671196801,-122.283510614
47.662165383,-122.305467498
47.667808486,-122.277892191
47.67274446,-122.314255804
47.662165383,-122.305467498
47.675397222,-122.315657944
47.654890639,-122.31980213
47.668522119,-122.297882356
47.667848883,-122.318406513
47.659653059,-122.317746611
47.683953137,-122.307799366
47.676918864,-122.317378245
47.683046841,-122.307240349
47.662556865,-122.304470471
47.665680801,-122.305546816
47.678502567,-122.298471561
47.675782188,-122.29027523
47.678502567,-122.298471561
47.667990041,-122.284818033
47.656572264,-122.284473675
47.659054982,-122.313187754
47.656214423,-122.274599362
47.676460765,-122.269489448
47.662180578,-122.313115708
47.656572395,-122.285626492
47.656572395,-122.285626492
47.653945427,-122.278000617
47.678502567,-122.298471561
47.660532241,-122.313149002
47.663064116,-122.309502969
47.664005185,-122.27583736
47.687567072,-122.297153615
47.667484138,-122.311898777
47.66780063,-122.278409556
47.68213785,-122.302889216
47.661284199,-122.315443179
47.662188311,-122.314261921
47.671379427,-122.314680722
47.692374448,-122.290659317
47.659054982,-122.313187754
47.671379427,-122.314680722
47.688494808,-122.308426796
47.678890739,-122.262228092
47.662180578,-122.313115708
47.693845251,-122.285195396
47.661262805,-122.28599116
47.66308425,-122.311967302
47.689770895,-122.290699665
47.671021567,-122.262149063
47.660536443,-122.289231021
47.690361295,-122.267521781
47.694527775,-122.287321566
47.678507036,-122.291704793
47.663996256,-122.313087958
47.661598626,-122.29218492
47.664927676,-122.316334524
47.662180578,-122.313115708
47.68394757,-122.285208826
47.663117487,-122.317423438
47.663996256,-122.313087958
47.66401157,-122.315250734
47.663996256,-122.313087958
47.673896493,-122.272778758
47.682127564,-122.273023887
47.674066412,-122.269328908
47.673337972,-122.318035378
47.692726884,-122.287969476
47.673896493,-122.272778758
47.663996256,-122.313087958
47.678492279,-122.274279301
47.657513382,-122.317803235
47.681720407,-122.267016982
47.690903572,-122.283789941
